Beds,Bath,Sqft,Lot_Size,Type,Price,Address,Province,Region
2.0,2.0,1185.0,,Residential,259900.0,23 Jack Pine Place ,NL,Atlantic region
2.0,1.0,638.0,,Residential,79900.0,3 Path Road ,NL,Atlantic region
3.0,1.0,730.0,,Residential,116500.0,Old Mill Road ,NL,Atlantic region
5.0,4.0,2780.0,,Residential,399900.0,11 Sumac Street ,NL,Atlantic region
3.0,2.0,3500.0,,Residential,600000.0,26 Lakeview Drive ,NL,Atlantic region
4.0,1.0,1774.0,,Residential,179899.0,2 Bareneed Road ,NL,Atlantic region
5.0,3.0,2726.0,,Residential,279900.0,42 NEPTUNE Road ,NL,Atlantic region
,,2160.0,,Residential,99500.0,314-316 Conception Bay Highway ,NL,Atlantic region
2.0,1.0,800.0,>2.7,Residential,99900.0,294 Southside Rd ,NL,Atlantic region
5.0,3.0,3400.0,>0.4,Residential,899000.0,5 Maypark pl ,NL,Atlantic region
3.0,1.0,1362.0,,Residential,199900.0,72 Seaforest Dr ,NL,Atlantic region
,,2720.0,,Residential,389000.0,47 Glam Rd ,NL,Atlantic region
4.0,2.0,2200.0,0.23,Residential,199900.0,31 Indian Meal Line ,NL,Atlantic region
3.0,1.0,1136.0,ng>6,Residential,99900.0,Western Bay Line Rd ,NL,Atlantic region
4.0,2.0,2464.0,,Residential,189900.0,29 Tom Pauls Hill ,NL,Atlantic region
,,,,Residential,299900.0,101 Cross Road ,NL,Atlantic region
2.0,1.0,550.0,,Residential,69900.0,59 Back Rd ,NL,Atlantic region
2.0,1.0,450.0,,Residential,74900.0,384 Turkswater Road ,NL,Atlantic region
4.0,2.0,2400.0,,Residential,89900.0,4 Kallies Road ,NL,Atlantic region
3.0,3.0,2848.0,,Residential,449900.0,276 Conception Bay Highway ,NL,Atlantic region
3.0,2.0,2572.0,>1.2,Residential,339900.0,27 Lemarchant Street ,NL,Atlantic region
6.0,3.0,1932.0,,Residential,89900.0,166 Water Street ,NL,Atlantic region
4.0,3.0,4600.0,,Residential,799000.0,41 Harbourview ,NL,Atlantic region
3.0,3.0,3600.0,,Residential,950000.0,200 Point Road ,NL,Atlantic region
5.0,1.0,2600.0,,Residential,379900.0,83 Hopedale Crescent ,NL,Atlantic region
3.0,1.0,975.0,,Residential,169900.0,18 Martins Pond Road ,NL,Atlantic region
2.0,2.0,2270.0,,Residential,239900.0,Russells Crescent ,NL,Atlantic region
3.0,,1136.0,,Residential,224900.0,5 Discovery Pl ,NL,Atlantic region
3.0,2.0,1600.0,,Residential,429900.0,74 Main Road ,NL,Atlantic region
2.0,1.0,1156.0,,Residential,119900.0,8 Warrens Lane ,NL,Atlantic region
4.0,4.0,3153.0,,Residential,439900.0,2 wembley Crescent ,NL,Atlantic region
3.0,2.0,2880.0,,Residential,149900.0,101 Main Rd ,NL,Atlantic region
3.0,1.0,1944.0,0.14,Residential,144900.0,20 Glovers Rd ,NL,Atlantic region
3.0,1.0,1062.0,,Residential,84900.0,7 Fishers Lane ,NL,Atlantic region
4.0,1.0,1040.0,,Residential,124999.0,184A Water Street ,NL,Atlantic region
4.0,2.0,1960.0,,Residential,450000.0,4 Milbanke Street ,NL,Atlantic region
2.0,1.0,1000.0,,Residential,129900.0,23 North Side Road ,NL,Atlantic region
4.0,2.0,1400.0,,Residential,194000.0,21 Bennetts Hill ,NL,Atlantic region
3.0,2.0,3000.0,,Residential,549900.0,34 Jack Pine Place ,NL,Atlantic region
2.0,1.0,1666.0,,Residential,169900.0,56 Ridge Road ,NL,Atlantic region
6.0,3.0,3804.0,,Single,199000.0,4 School Road ,NL,Atlantic region
3.0,3.0,2400.0,,Single,325000.0,2 JEAN D'ARC Place ,NL,Atlantic region
3.0,2.0,1480.0,,Single,185000.0,46 Doyle Street ,NL,Atlantic region
3.0,2.0,950.0,,Single,188000.0,15 Baldwin Street ,NL,Atlantic region
5.0,4.0,2770.0,,Single,684900.0,277 Veterans Drive ,NL,Atlantic region
3.0,2.0,2079.0,,Single,179000.0,194-196 Conception Bay Highway ,NL,Atlantic region
4.0,3.0,2575.0,,Single,399900.0,14 Fairwood Street ,NL,Atlantic region
3.0,1.0,1700.0,,Single,224900.0,21 Seventh Avenue ,NL,Atlantic region
6.0,2.0,2800.0,,Single,345000.0,12 Baltimore Street ,NL,Atlantic region
5.0,4.0,2560.0,,Single,495000.0,218 Ladysmith Drive ,NL,Atlantic region
4.0,2.0,2160.0,,Single,189000.0,21 Brock Crescent ,NL,Atlantic region
3.0,2.0,2640.0,,Single,299900.0,307 Bauline Line Extension ,NL,Atlantic region
4.0,3.0,2400.0,,Single,379900.0,24 Teakwood Drive ,NL,Atlantic region
4.0,2.0,2188.0,,Single,259500.0,7 Park Lane ,NL,Atlantic region
3.0,1.0,700.0,,Single,30000.0,1-3 Bayview Drive ,NL,Atlantic region
4.0,4.0,3318.0,,Single,759900.0,231-233 Bauline Line Extension ,NL,Atlantic region
4.0,2.0,2058.0,,Single,350000.0,890 Tamarack Drive ,NL,Atlantic region
5.0,3.0,2580.0,,Single,375000.0,5 Burling Crescent ,NL,Atlantic region
4.0,3.0,2027.0,,Single,369900.0,16 Starlight Drive ,NL,Atlantic region
3.0,3.0,2428.0,,Single,279900.0,7 Guy Street ,NL,Atlantic region
5.0,2.0,2048.0,,Single,342500.0,67 Whiteway Street ,NL,Atlantic region
3.0,1.0,1268.0,,Single,115000.0,18 Winston Avenue ,NL,Atlantic region
4.0,4.0,2247.0,,Single,449900.0,106 Harmsworth Drive ,NL,Atlantic region
4.0,2.0,2635.0,,Single,384900.0,4 Grant Place ,NL,Atlantic region
2.0,1.0,1020.0,,Single,144900.0,51 Nash Crescent ,NL,Atlantic region
4.0,2.0,2120.0,,Single,370000.0,41 Edmonton Place ,NL,Atlantic region
2.0,1.0,1000.0,,Single,138900.0,109 Main Street ,NL,Atlantic region
2.0,2.0,1640.0,,Single,189900.0,81 Clarence Street ,NL,Atlantic region
2.0,2.0,1638.0,,Single,259900.0,34 Stojko Place ,NL,Atlantic region
5.0,3.0,3952.0,,Residential,499900.0,60 Karon Drive ,NL,Atlantic region
3.0,1.0,1803.0,,Single,289000.0,165 Craigmillar Avenue ,NL,Atlantic region
4.0,2.0,2508.0,,Single,299900.0,3 SEAWARD Lane ,NL,Atlantic region
3.0,2.0,2688.0,,Single,159900.0,5 Main Street ,NL,Atlantic region
3.0,2.0,2560.0,,Single,329900.0,58 Porters Road ,NL,Atlantic region
4.0,4.0,7800.0,,Single,689000.0,144 Memorial Drive ,NL,Atlantic region
4.0,2.0,2370.0,,Residential,199900.0,41 Country Road ,NL,Atlantic region
4.0,2.0,2068.0,,Single,224900.0,11 Barbour Place ,NL,Atlantic region
2.0,1.0,2044.0,,Single,238000.0,8 churchill Avenue ,NL,Atlantic region
2.0,2.0,1710.0,,Residential,299900.0,1 Elk's Place ,NL,Atlantic region
3.0,1.0,2022.0,,Single,229000.0,14 Fourth Pond Road ,NL,Atlantic region
4.0,3.0,2400.0,,Residential,439900.0,45 Wagg Place ,NL,Atlantic region
