Beds,Bath,Sqft,Price,Address,Province,Region
3.0,2.0,,1475000.0,7111 Hwy 6 ,ON,Central Canada
6.0,5.0,,1499900.0,28 Ridelle Crt ,ON,Central Canada
2.0,1.0,,1500000.0,963710  Rd 96 ,ON,Central Canada
5.0,4.0,,1399000.0,54 Deanscroft Sq ,ON,Central Canada
4.0,4.0,,1499000.0,908 Rushton Rd ,ON,Central Canada
3.0,3.0,,1799000.0,1070 Royal York Road ,ON,Central Canada
4.0,3.0,,1280000.0,17 Hibbins Ave ,ON,Central Canada
4.0,4.0,,1299000.0,10 Mullord Ave ,ON,Central Canada
3.0,4.0,,1999999.0,16149 Heart Lake Rd ,ON,Central Canada
4.0,4.0,,1889900.0,33 St. John's Rd ,ON,Central Canada
3.0,3.0,,1269000.0,297 Victoria Park Ave ,ON,Central Canada
4.0,4.0,,1499900.0,52 Delphinium Ave ,ON,Central Canada
4.0,4.0,,1499900.0,151 Frank Endean Rd ,ON,Central Canada
4.0,5.0,,1388887.0,Cactus Cres. ,ON,Central Canada
4.0,6.0,,1289000.0,13 Clapperton Dr ,ON,Central Canada
,,,1349990.0,No address available ,ON,Central Canada
4.0,4.0,,1680000.0,378 Port Royal Trail ,ON,Central Canada
4.0,1.0,,1749000.0,484 Taunton Rd W ,ON,Central Canada
4.0,3.0,,1399900.0,5812 Sunmill Cres ,ON,Central Canada
2.0,5.0,,1299334.0,21 Kilkarrin Rd ,ON,Central Canada
3.0,2.0,,1949000.0,10 Lailey Cres ,ON,Central Canada
,,,1989000.0,"10961 Leslie Street, Richmond1 ",ON,Central Canada
,,,1345900.0,2682 Sapphire Dr ,ON,Central Canada
4.0,6.0,,1378600.0,6 Osgoode Gate ,ON,Central Canada
4.0,4.0,,1999800.0,33 Ritter Cres ,ON,Central Canada
4.0,3.0,,1849000.0,57 Kenpark Avenue ,ON,Central Canada
4.0,4.0,,1625000.0,8 Lennon Crt ,ON,Central Canada
3.0,2.0,,1350000.0,435 Evans Ave ,ON,Central Canada
4.0,5.0,,1628000.0,1604 Nash Rd ,ON,Central Canada
5.0,5.0,,1438000.0,14 Church St S ,ON,Central Canada
5.0,4.0,,1499999.0,5 Roulette Cres Brampton ,ON,Central Canada
2.0,1.0,,1299000.0,485 Trillium Dr ,ON,Central Canada
,,,1269000.0,"2476 DU DOMAINE ST, Gloucester K4B 1H9 ",ON,Central Canada
,,,1729990.0,"Sixth Line & Bowbeer Road, Oakville, ON ",ON,Central Canada
4.0,4.0,,1350000.0,1120 Queen St W ,ON,Central Canada
4.0,5.0,,1498000.0,38 Sunnyridge Ave ,ON,Central Canada
5.0,5.0,,1499000.0,8 Solway Cres ,ON,Central Canada
3.0,2.0,,1338000.0,86 Brampton Rd ,ON,Central Canada
5.0,4.0,,1399000.0,268 Lori Ave ,ON,Central Canada
6.0,4.0,,1499600.0,41 Alister Dr ,ON,Central Canada
,,,1369000.0,Observatory Hill Community | Bayview Avenue ,ON,Central Canada
5.0,2.0,,1688800.0,198 Dunview Ave ,ON,Central Canada
4.0,3.0,,1299000.0,28 Kingdom St ,ON,Central Canada
4.0,4.0,,1399000.0,597 Maitland Dr ,ON,Central Canada
,,,1499000.0,3380 Greenbank Rd ,ON,Central Canada
4.0,5.0,,1850000.0,48 Ernest Ave ,ON,Central Canada
5.0,8.0,,1598000.0,26 Medley Cres ,ON,Central Canada
3.0,3.0,,1390000.0,101 Lloyd Manor Rd ,ON,Central Canada
4.0,4.0,,1350000.0,5202 Buttermill Crt ,ON,Central Canada
,,,1798000.0,No address available ,ON,Central Canada
4.0,4.0,,1429000.0,69 Chartway Blvd ,ON,Central Canada
3.0,1.0,,1389000.0,176 Waneta Dr ,ON,Central Canada
5.0,3.0,,1329000.0,215 Glenlake Avenue ,ON,Central Canada
4.0,4.0,,1499900.0,6 Lynndale Rd ,ON,Central Canada
3.0,2.0,,1375000.0,10 Second St ,ON,Central Canada
4.0,3.0,,1997000.0,92 Perry Ave ,ON,Central Canada
,,,1549900.0,No address available ,ON,Central Canada
3.0,4.0,,1399900.0,5946 Dalebrook Cres ,ON,Central Canada
4.0,5.0,,1499000.0,19 Shepherd Rd ,ON,Central Canada
4.0,4.0,,1299900.0,71 Mcroberts Cres ,ON,Central Canada
,,,1529990.0,"Mountainview Road & Walker Road West, Caledon, ON ",ON,Central Canada
4.0,2.0,,1595000.0,"262 BRUCE ROAD 8, Hepworth, Ontario N0H 1P0 ",ON,Central Canada
3.0,3.0,,1270000.0,106 Alexmuir Blvd ,ON,Central Canada
7.0,5.0,,1488000.0,5253 Floral Hill Cres ,ON,Central Canada
3.0,4.0,,1599000.0,57 Lionel Byam Dr ,ON,Central Canada
3.0,3.0,,1899999.0,15797 Mississuaga Rd ,ON,Central Canada
3.0,4.0,,1699000.0,92 COLESBROOK ROAD ,ON,Central Canada
4.0,5.0,,1799900.0,1028 Rambleberry Ave ,ON,Central Canada
3.0,2.0,,1899900.0,121 May Ave ,ON,Central Canada
5.0,5.0,,1688800.0,14 Barnstone Dr ,ON,Central Canada
4.0,5.0,,1549999.0,6 Dring St ,ON,Central Canada
5.0,4.0,,1875888.0,1783 Rockwood Dr ,ON,Central Canada
4.0,3.0,,1449900.0,2955 Taunton Rd E ,ON,Central Canada
2.0,3.0,,1988800.0,8955 Regional Rd 14 Rd ,ON,Central Canada
4.0,1.0,,1449000.0,10 Station St ,ON,Central Canada
4.0,1.0,,1449000.0,10 Station St ,ON,Central Canada
4.0,4.0,,1499000.0,6375 Osprey Blvd ,ON,Central Canada
4.0,4.0,,1355000.0,23 Coronation Circ ,ON,Central Canada
3.0,2.0,,1699000.0,9 Annavita Crt ,ON,Central Canada
5.0,3.0,,1997500.0,716 Adelaide St W ,ON,Central Canada
,,,1349990.0,No address available ,ON,Central Canada
4.0,4.0,,1488000.0,28 Pennine Dr ,ON,Central Canada
3.0,1.0,,1528000.0,4  Fredericton Road ,ON,Central Canada
3.0,4.0,,1349990.0,24 Bertram Earnshaw Dr ,ON,Central Canada
3.0,2.0,,1880000.0,130 Voisine Rd ,ON,Central Canada
4.0,3.0,,1288000.0,16 Cavalry Tr ,ON,Central Canada
3.0,4.0,,1299990.0,859 Queen St W ,ON,Central Canada
4.0,4.0,,1528000.0,2405 Tangreen Tr ,ON,Central Canada
2.0,2.0,,1399888.0,39 Woodward Ave ,ON,Central Canada
,,,1400000.0,Brightwater Freehold Towns at Mississauga Rd and Lakeshore Rd W in Port Credit ,ON,Central Canada
3.0,2.0,,1300000.0,1323 Broadview St ,ON,Central Canada
4.0,4.0,,1350000.0,4 Settler Crt ,ON,Central Canada
,,,1399900.0,No address available ,ON,Central Canada
,,,1599900.0,No address available ,ON,Central Canada
6.0,3.0,,1900000.0,"171 Marsh Street, Clarksburg ",ON,Central Canada
3.0,1.0,,1449000.0,17 Wesley Ave ,ON,Central Canada
3.0,2.0,,1279900.0,4472 NORTH Street ,ON,Central Canada
5.0,4.0,,1999000.0,81 Woodview Dr ,ON,Central Canada
,,,1299900.0,9810 Bathurst Street ,ON,Central Canada
4.0,4.0,,1499999.0,17 Stookes Cres ,ON,Central Canada
4.0,4.0,,1489000.0,25 Bellhouse Pl ,ON,Central Canada
,,,1410000.0,"Leslie Street, East Gwillimbury, ON ",ON,Central Canada
5.0,5.0,,1999000.0,2002 Brimley Rd ,ON,Central Canada
,,,1799990.0,"Dufferin Street & Rutherford Road, Vaughan, ON1 ",ON,Central Canada
,,,1254900.0,Bethesda Road & Leslie Street ,ON,Central Canada
,,,1700000.0,BARRIE // Detached Homes For Sale //Enjoy living in a Breathtaking views at 60 Minutes from Toronto ,ON,Central Canada
4.0,3.0,,1250000.0,7 Hinsley Cres ,ON,Central Canada
4.0,5.0,,1697000.0,15 Portelli Cres ,ON,Central Canada
2.0,1.0,,1800000.0,1525 ridge rd ,ON,Central Canada
4.0,4.0,,1498000.0,76 Landsdown Cres ,ON,Central Canada
4.0,4.0,,1398800.0,2441 Equestrian Cres ,ON,Central Canada
3.0,3.0,,1299888.0,14 Epping Street ,ON,Central Canada
,,,1629900.0,"251 Oxford Street, Richmond Hill, ON ",ON,Central Canada
3.0,3.0,,1295000.0,65 Ridgecrest Dr ,ON,Central Canada
4.0,4.0,,1329900.0,2004 Queensbury Dr ,ON,Central Canada
5.0,7.0,,1988000.0,9 Mario Ave ,ON,Central Canada
,,,1299900.0,No address available ,ON,Central Canada
,,,1799990.0,"Dufferin Street & Rutherford Road, Vaughan, ON ",ON,Central Canada
,,,1990000.0,280 ST PATRICK STREET ,ON,Central Canada
2.0,2.0,,1299000.0,48 Maple Ave N ,ON,Central Canada
6.0,4.0,,1299900.0,3849 TALIAS CRES Mississauga ,ON,Central Canada
4.0,2.0,,1599000.0,10 Sunnybrook Rd ,ON,Central Canada
4.0,3.0,,1250000.0,1018 Rouge Valley Dr ,ON,Central Canada
,,,1549990.0,"Bur Oak Avenue & Highway 7, Markham, ON ",ON,Central Canada
3.0,2.0,,1299000.0,497 Donlands Avenue ,ON,Central Canada
5.0,4.0,,1299000.0,418 Rimosa Crt ,ON,Central Canada
4.0,3.0,,1289000.0,58 Mccourt Dr ,ON,Central Canada
,,,1490990.0,No address available ,ON,Central Canada
4.0,3.0,,1748000.0,34 Burnhamthorpe Cres ,ON,Central Canada
4.0,2.0,,1395000.0,1300 Dupree Pl ,ON,Central Canada
4.0,4.0,,1799000.0,16 Sunset Drive ,ON,Central Canada
,,,1395000.0,"232-234 HANNAH ST, Ottawa ",ON,Central Canada
4.0,2.0,,1899900.0,8846 9Th Line Essa ,ON,Central Canada
4.0,4.0,,1299900.0,No address available ,ON,Central Canada
3.0,5.0,,1999999.0,50 Firwood Cres ,ON,Central Canada
,,,1559990.0,No address available ,ON,Central Canada
3.0,3.0,,1288000.0,106 Santa Maria Tr ,ON,Central Canada
5.0,5.0,,1950000.0,2357 Canterbury Cres ,ON,Central Canada
,,,1779990.0,"Sixth Line & Bowbeer Road, Oakville, ON ",ON,Central Canada
,,,1299000.0,"Yonge Street & Maple Grove Avenue, Richmond Hill, ON ",ON,Central Canada
,,,1399900.0,No address available ,ON,Central Canada
5.0,4.0,,1599900.0,2955 Taunton Rd E ,ON,Central Canada
4.0,5.0,,1699000.0,3349 Loyalist Dr ,ON,Central Canada
4.0,4.0,,1689000.0,544 Mactier Dr ,ON,Central Canada
3.0,2.0,,1789000.0,379 Indian Grve ,ON,Central Canada
4.0,4.0,,1258000.0,29 Arfield Ave ,ON,Central Canada
,,,1933333.0,No address available ,ON,Central Canada
3.0,2.0,,1549000.0,2058 EMBLETON RD ,ON,Central Canada
4.0,3.0,,1799999.0,92 BEDFORD PARK AVE ,ON,Central Canada
3.0,2.0,,1699000.0,1703 FIRELANE 2,ON,Central Canada
5.0,4.0,,1350000.0,1120 QUEEN ST W ,ON,Central Canada
4.0,3.0,,1499000.0,76 TIMPSON DR ,ON,Central Canada
5.0,5.0,,1279000.0,21 WOODWARD AVE ,ON,Central Canada
4.0,4.0,,1499000.0,299 Bonnieglen Farm Blvd ,ON,Central Canada
6.0,7.0,,1599000.0,11 LITTLE LAKE DR ,ON,Central Canada
7.0,5.0,,1399000.0,17 HOODLESS Court ,ON,Central Canada
3.0,2.0,,1499000.0,2292 WILKINSON Road ,ON,Central Canada
7.0,5.0,,1399000.0,17 HOODLESS Court ,ON,Central Canada
3.0,2.0,,1499000.0,2292 WILKINSON Road ,ON,Central Canada
4.0,5.0,,1499900.0,179 Chambers Dr ,ON,Central Canada
5.0,4.0,,1699000.0,36 EDITH ST ,ON,Central Canada
4.0,3.0,,1490000.0,1835 MARK SETTLEMENT Drive ,ON,Central Canada
5.0,4.0,,1499000.0,55 MOORE PARK AVE ,ON,Central Canada
6.0,4.0,,1499999.0,41 Kirkhaven Way ,ON,Central Canada
6.0,5.0,,1499900.0,3208 Colonial Dr ,ON,Central Canada
4.0,4.0,,1549800.0,13 DESERT GARDEN DR ,ON,Central Canada
5.0,4.0,,1874000.0,159 Whitfield Ave ,ON,Central Canada
3.0,4.0,,1699000.0,477420 3rd  Line ,ON,Central Canada
7.0,5.0,,1299000.0,44 KINGSDOWN DR ,ON,Central Canada
4.0,3.0,,1399900.0,7565 COUNTY 10 Road ,ON,Central Canada
4.0,5.0,,1698800.0,988 ERNEST COUSINS CIRC ,ON,Central Canada
5.0,4.0,,1828000.0,2 Avonwick Gate ,ON,Central Canada
4.0,3.0,,1999000.0,1514 PRINCETON CRES ,ON,Central Canada
4.0,3.0,,1399000.0,5329 Cosentino Gdns ,ON,Central Canada
3.0,2.0,,1550000.0,131 CHISHOLM ST ,ON,Central Canada
4.0,3.0,,1369900.0,11 Regis Circ ,ON,Central Canada
6.0,4.0,,1299000.0,2 Callandar Rd ,ON,Central Canada
4.0,3.0,,1850000.0,122A Neville Park Blvd ,ON,Central Canada
4.0,4.0,,1399000.0,13 ROULETTE CRES ,ON,Central Canada
5.0,4.0,,1299000.0,15 HOUNDTRAIL DR ,ON,Central Canada
3.0,2.0,,1250000.0,1067 UPPER NARROWS Lane ,ON,Central Canada
5.0,4.0,,1999999.0,1332 Old English Lane ,ON,Central Canada
4.0,4.0,,1489900.0,16 PELLEGRINO RD ,ON,Central Canada
3.0,2.0,,1800000.0,775 4TH CONCESSION ENR Road ,ON,Central Canada
5.0,3.0,,1288000.0,115 ALFRED PATERSON DR ,ON,Central Canada
6.0,5.0,,1498000.0,42 ROBERT GRUNDY RD ,ON,Central Canada
5.0,4.0,,1699900.0,460 SCARLETT CRES ,ON,Central Canada
4.0,3.0,,1588800.0,112 WOOD RIM DR ,ON,Central Canada
5.0,4.0,,1299000.0,62 STONEHENGE DR ,ON,Central Canada
3.0,4.0,,1388000.0,1505 SANDPIPER Road ,ON,Central Canada
3.0,3.0,,1950000.0,220 MCLAREN Road ,ON,Central Canada
6.0,4.0,,1390000.0,257 GOWAN AVE ,ON,Central Canada
3.0,3.0,,1799900.0,6490 LINE 86 Line ,ON,Central Canada
5.0,2.0,,1299000.0,51 WOOTTEN WAY N ,ON,Central Canada
2.0,2.0,,1295000.0,429 GATE Street ,ON,Central Canada
3.0,3.0,,1595000.0,24 ST GEORGES Court ,ON,Central Canada
5.0,4.0,,1918000.0,70 Castleridge Dr ,ON,Central Canada
4.0,2.0,,1500000.0,1336 KENDALL RD ,ON,Central Canada
4.0,4.0,,1649900.0,502 Glover Rd ,ON,Central Canada
4.0,2.0,,1358000.0,45 MOORESHEAD DR ,ON,Central Canada
3.0,3.0,,1619000.0,35 Annette St ,ON,Central Canada
5.0,5.0,,1289000.0,224 FRED MCLAREN BLVD ,ON,Central Canada
3.0,2.0,,1388000.0,37 REGINA AVE ,ON,Central Canada
3.0,4.0,,1553829.0,318 DUNCAIRN Avenue ,ON,Central Canada
5.0,5.0,,1768800.0,674 MORTIMER AVE ,ON,Central Canada
5.0,3.0,,1499999.0,2025 YORK  RD ,ON,Central Canada
4.0,4.0,,1389000.0,3 Nordic Pl ,ON,Central Canada
6.0,4.0,,1800000.0,24 BRONTE RD ,ON,Central Canada
5.0,6.0,,1895000.0,30 ELDERSLIE CRES ,ON,Central Canada
4.0,3.0,,1300000.0,520 MORRIS Lane ,ON,Central Canada
3.0,4.0,,1329900.0,2220 Kenneth Cres ,ON,Central Canada
5.0,3.0,,1259900.0,6 SUNRISE Crescent ,ON,Central Canada
4.0,3.0,,1449000.0,17 CYCLONE TR ,ON,Central Canada
7.0,3.0,,1399000.0,23 FULTON AVE ,ON,Central Canada
4.0,2.0,,1746171.0,324 DUNCAIRN Avenue ,ON,Central Canada
3.0,4.0,,1349990.0,49 Luzon Ave T172,ON,Central Canada
5.0,4.0,,1320000.0,83 Pebblestone Circ ,ON,Central Canada
4.0,3.0,,1499900.0,1764 PILGRIMS WAY ,ON,Central Canada
4.0,5.0,,1400000.0,40 Ladyslipper Crt ,ON,Central Canada
7.0,5.0,,1299000.0,14 Bison Dr ,ON,Central Canada
5.0,4.0,,1350000.0,5978 8TH LINE ,ON,Central Canada
5.0,3.0,,1350000.0,510 TIPPERTON Crescent ,ON,Central Canada
3.0,2.0,,1290000.0,5323 SHERKSTON Road ,ON,Central Canada
2.0,2.0,,1450000.0,298 FOUR MILE CREEK Road ,ON,Central Canada
6.0,3.0,,1395000.0,3139 W 520 Highway W ,ON,Central Canada
4.0,3.0,,1495000.0,397 LAWRENCE AVE W ,ON,Central Canada
4.0,3.0,,1535000.0,101 HUNTLEY MANOR DRIVE ,ON,Central Canada
4.0,4.0,,1298000.0,147 Adrianno Cres ,ON,Central Canada
3.0,2.0,,1879900.0,46 DELHI AVENUE ,ON,Central Canada
4.0,4.0,,1649000.0,74 Braith Cres ,ON,Central Canada
5.0,3.0,,1699000.0,3686 MCCARTHY Drive ,ON,Central Canada
4.0,4.0,,1848000.0,1166 PRIORY CRT ,ON,Central Canada
4.0,5.0,,1280000.0,323 Mcclellan Way ,ON,Central Canada
3.0,3.0,,1275000.0,229 MAIN ST ,ON,Central Canada
4.0,1.0,,1900000.0,41 & 47 IVY Lane ,ON,Central Canada
10.0,5.0,,1999900.0,47 RIVER Street ,ON,Central Canada
5.0,4.0,,1588000.0,52 ROCKSPRINGS AVE ,ON,Central Canada
3.0,2.0,,1599900.0,1485 HIXON Street ,ON,Central Canada
3.0,1.0,,1290000.0,1452 MINNOW Drive ,ON,Central Canada
6.0,3.0,,1479000.0,55 HILL Street ,ON,Central Canada
5.0,5.0,,1799000.0,215 POETRY DR ,ON,Central Canada
4.0,2.0,,1399000.0,2783 OLD SECOND Road S ,ON,Central Canada
8.0,6.0,,1699000.0,18 Henry Moody Dr ,ON,Central Canada
3.0,2.0,,1299900.0,60 CLOVERLAWN AVE ,ON,Central Canada
4.0,4.0,,1499000.0,1241 BASS LAKE SDRD E ,ON,Central Canada
5.0,2.0,,1799900.0,136 Princess Margaret Blvd ,ON,Central Canada
5.0,4.0,,1299000.0,23 CONSERVATION Trail ,ON,Central Canada
4.0,2.0,,1398000.0,58 OLD OAK RD ,ON,Central Canada
4.0,3.0,,1398800.0,30 MEDLEY CRT ,ON,Central Canada
3.0,4.0,,1370000.0,15 LAKESIDE AVENUE ,ON,Central Canada
4.0,3.0,,1288000.0,160 ADRIAN CRES ,ON,Central Canada
5.0,2.0,,1295000.0,1541 PHARMACY AVE ,ON,Central Canada
3.0,3.0,,1819900.0,21 HEATHERWOOD Drive ,ON,Central Canada
3.0,3.0,,1699000.0,270 BRIAR HILL AVE ,ON,Central Canada
3.0,3.0,,1260000.0,9 Golf View Dr ,ON,Central Canada
3.0,4.0,,1450000.0,46 Burgundy Tr ,ON,Central Canada
3.0,1.0,,1300000.0,117 TREMAINE RD ,ON,Central Canada
3.0,1.0,,1800000.0,111 CLANTON PARK RD ,ON,Central Canada
4.0,3.0,,1499500.0,13600 WESTON RD ,ON,Central Canada
4.0,4.0,,1500000.0,116 FINCH AVE ,ON,Central Canada
5.0,3.0,,1929000.0,694 BROADVIEW Avenue ,ON,Central Canada
4.0,3.0,,1298888.0,98 LEMSFORD DR ,ON,Central Canada
5.0,4.0,,1348000.0,169 KERSEY  CRES ,ON,Central Canada
6.0,5.0,,1275000.0,1511 ASTRELLA CRES ,ON,Central Canada
2.0,2.0,,1270000.0,34602 MCDIARMID LINE ,ON,Central Canada
3.0,3.0,,1299900.0,6 EVE CRT ,ON,Central Canada
4.0,4.0,,1299999.0,4249 Lingfield Cres ,ON,Central Canada
5.0,3.0,,1895000.0,3375 NORTH SHORE Drive ,ON,Central Canada
4.0,4.0,,1550000.0,32 Ravine Edge Dr ,ON,Central Canada
5.0,4.0,,1588888.0,98 Carrington Dr ,ON,Central Canada
2.0,3.0,,1625000.0,110 PERIDOT Private ,ON,Central Canada
5.0,2.0,,1499900.0,1559 HWY 37 Highway ,ON,Central Canada
6.0,5.0,,1699000.0,3349 Loyalist  Dr ,ON,Central Canada
4.0,4.0,,1650000.0,1 TEAL CRES ,ON,Central Canada
5.0,4.0,,1499000.0,239 BEATRICE ST ,ON,Central Canada
3.0,3.0,,1999900.0,6120 MAIN ST ,ON,Central Canada
5.0,4.0,,1868000.0,63 Willett Cres ,ON,Central Canada
5.0,5.0,,1988000.0,19 SIR FRANCESCO ST ,ON,Central Canada
4.0,3.0,,1929000.0,4223 CEDAR SPRINGS RD ,ON,Central Canada
4.0,3.0,,1449900.0,571 Phoebe Cres ,ON,Central Canada
5.0,4.0,,1738800.0,52 KNIGHTSWOOD AVE ,ON,Central Canada
4.0,3.0,,1499900.0,1 GOLF WOODS DR ,ON,Central Canada
6.0,5.0,,1799000.0,7 REIDS Ridge ,ON,Central Canada
5.0,4.0,,1650000.0,52 PELMO CRES ,ON,Central Canada
6.0,5.0,,1299900.0,39 DARREN RD ,ON,Central Canada
7.0,3.0,,1470000.0,194817 19TH LINE ,ON,Central Canada
3.0,3.0,,1739900.0,25 HEATHERWOOD Drive ,ON,Central Canada
5.0,4.0,,1698000.0,71 Houseman Cres ,ON,Central Canada
5.0,2.0,,1499000.0,196 BAYVIEW FAIRWAYS DR ,ON,Central Canada
6.0,2.0,,1849900.0,17 ALHAMBRA AVE ,ON,Central Canada
5.0,4.0,,1290000.0,2734 Midland Ave ,ON,Central Canada
3.0,2.0,,1295000.0,77837 CEDAR CREST Avenue ,ON,Central Canada
4.0,2.0,,1319900.0,349 BLOOMFIELD MAIN Street ,ON,Central Canada
3.0,2.0,,1980000.0,214 YORK MILLS RD ,ON,Central Canada
3.0,2.0,,1250000.0,6101 4TH  LINE ,ON,Central Canada
3.0,3.0,,1599900.0,784 Line 5 Rd ,ON,Central Canada
3.0,3.0,,1595000.0,24 ST GEORGES CRT ,ON,Central Canada
6.0,4.0,,1398000.0,3100 Shannon Cres ,ON,Central Canada
4.0,4.0,,1550000.0,19 PRINCESS ANNE Drive ,ON,Central Canada
5.0,2.0,,1299000.0,58 SPARROW AVE ,ON,Central Canada
1.0,1.0,,1250000.0,1078 Fergus Ave ,ON,Central Canada
5.0,5.0,,1788000.0,18 Carter Pl ,ON,Central Canada
4.0,4.0,,1550000.0,19 PRINCESS ANNE DR ,ON,Central Canada
3.0,1.0,,1449000.0,17 WESLEY AVE ,ON,Central Canada
6.0,4.0,,1299000.0,21 SAHARA TR ,ON,Central Canada
4.0,4.0,,1698000.0,25 WATERVIEW RD ,ON,Central Canada
4.0,2.0,,1599000.0,60 GWENDOLEN AVE ,ON,Central Canada
3.0,4.0,,1275000.0,53 FOXWELL ST ,ON,Central Canada
3.0,2.0,,1499999.0,981 COWIE RD ,ON,Central Canada
4.0,3.0,,1275900.0,265 Old Danforth Rd ,ON,Central Canada
3.0,3.0,,1250000.0,599 BRUCE ROAD 14,ON,Central Canada
5.0,5.0,,1649900.0,44 IMPERIAL LAKES DR ,ON,Central Canada
5.0,3.0,,1998800.0,95 MACDONELL AVE ,ON,Central Canada
7.0,7.0,,1788800.0,38 COMPTON DR ,ON,Central Canada
4.0,4.0,,1848000.0,1166 PRIORY Court ,ON,Central Canada
4.0,2.0,,1299000.0,79 Regency Sq ,ON,Central Canada
4.0,3.0,,1656000.0,21 Munford Cres ,ON,Central Canada
2.0,2.0,,1299900.0,176 WALDIE Avenue ,ON,Central Canada
7.0,1.0,,1999000.0,12 Line N 2864,ON,Central Canada
4.0,3.0,,1399000.0,2783 OLD SECOND RD S ,ON,Central Canada
4.0,3.0,,1298000.0,39 TARRAGONA BLVD ,ON,Central Canada
5.0,6.0,,1799000.0,133 WOODVILLE DR ,ON,Central Canada
7.0,5.0,,1399000.0,17 HOODLESS CRT ,ON,Central Canada
9.0,7.0,,1690000.0,555 MAIN Street W ,ON,Central Canada
12.0,6.0,,1650000.0,128/130 OSGOODE Street ,ON,Central Canada
11.0,4.0,,1599999.0,218 CELINA ST ,ON,Central Canada
3.0,3.0,,1399000.0,181F DEGRASSI ST ,ON,Central Canada
5.0,5.0,,1789000.0,235 CARRVILLE RD ,ON,Central Canada
6.0,5.0,,1699900.0,12 BEATON AVE ,ON,Central Canada
3.0,1.0,,1900000.0,12353 LAKESHORE Road ,ON,Central Canada
4.0,4.0,,1599800.0,46 Normandy Cres ,ON,Central Canada
5.0,4.0,,1899900.0,24 FERNCROFT DR ,ON,Central Canada
3.0,2.0,,1599900.0,796149 3rd Line E ,ON,Central Canada
4.0,4.0,,1849000.0,3148 ERNEST APPLEBE BLVD ,ON,Central Canada
3.0,2.0,,1599900.0,796149 3rd Line E ,ON,Central Canada
4.0,4.0,,1849000.0,3148 ERNEST APPLEBE BLVD ,ON,Central Canada
7.0,4.0,,1790000.0,10 CANTERBURY CRT ,ON,Central Canada
5.0,5.0,,1399000.0,755 Pitcher Pl ,ON,Central Canada
4.0,4.0,,1288000.0,1149 ATKINS DR ,ON,Central Canada
7.0,4.0,,1749000.0,7 Keily Cres ,ON,Central Canada
6.0,2.0,,1699000.0,3125 GARDEN ST ,ON,Central Canada
4.0,4.0,,1579000.0,104 RIDGECREST Lane ,ON,Central Canada
4.0,2.0,,1295000.0,274828 27TH Line ,ON,Central Canada
3.0,2.0,,1499999.0,981 COWIE Road ,ON,Central Canada
6.0,4.0,,1349900.0,14 Alfredo Ave ,ON,Central Canada
3.0,4.0,,1290000.0,19 Amberwood Crt ,ON,Central Canada
4.0,4.0,,1599900.0,97 CHURCH ST S ,ON,Central Canada
5.0,3.0,,1688000.0,98 MANNHEIM Crescent ,ON,Central Canada
4.0,3.0,,1649000.0,8 FIELDSTONE LANE ,ON,Central Canada
3.0,4.0,,1388000.0,1505 Sandpiper Rd ,ON,Central Canada
4.0,3.0,,1549000.0,82 MARILYN ST ,ON,Central Canada
4.0,3.0,,1389000.0,1986 CREEKBEND Place ,ON,Central Canada
3.0,2.0,,1250000.0,4064 FLEMISH DR ,ON,Central Canada
5.0,4.0,,1688000.0,98 MANNHEIM COURT ,ON,Central Canada
4.0,3.0,,1888888.0,163 HENDERSON AVE ,ON,Central Canada
5.0,4.0,,1449000.0,2080 DEER RUN AVE ,ON,Central Canada
4.0,5.0,,1978888.0,65 O'CONNOR DR N ,ON,Central Canada
6.0,5.0,,1399000.0,7 Fulmer Rd S ,ON,Central Canada
3.0,2.0,,1688000.0,713 HILLVIEW CRES ,ON,Central Canada
4.0,4.0,,1299000.0,11 THORNVALLEY TERR ,ON,Central Canada
5.0,4.0,,2000000.0,50 Trish Dr ,ON,Central Canada
5.0,3.0,,1688800.0,49 Royal Orchard Blvd ,ON,Central Canada
3.0,3.0,,1395000.0,132 LAKE Drive ,ON,Central Canada
5.0,4.0,,1890000.0,4935 KENNISIS LAKE ROAD Road ,ON,Central Canada
5.0,2.0,,1299900.0,1377 ROMETOWN DR ,ON,Central Canada
4.0,3.0,,1588800.0,112 WOOD RIM DR ,ON,Central Canada
3.0,4.0,,1298000.0,316 King Rd ,ON,Central Canada
3.0,2.0,,1299000.0,20 MCNAB DR ,ON,Central Canada
7.0,5.0,,1299900.0,95 MYNDEN WAY ,ON,Central Canada
3.0,4.0,,1295000.0,86 WOBURN AVE ,ON,Central Canada
6.0,4.0,,1899999.0,218 Langstaff Rd W ,ON,Central Canada
5.0,4.0,,1350000.0,5978 8th  Line ,ON,Central Canada
4.0,3.0,,1539000.0,826 MANNING AVE ,ON,Central Canada
5.0,2.0,,1250000.0,1265 KASHAGAWIGAMOG LAKE Road S ,ON,Central Canada
4.0,4.0,,1375000.0,6 Hibiscus Crt ,ON,Central Canada
3.0,4.0,,1298000.0,56 ISRAEL ZILBER DR ,ON,Central Canada
5.0,4.0,,1299000.0,LOT 39 HIGH POINTE ,ON,Central Canada
4.0,5.0,,1349999.0,264 ATLANTIS Avenue ,ON,Central Canada
3.0,4.0,,1850000.0,6 FIRELANE 6A LANE ,ON,Central Canada
6.0,5.0,,1999888.0,36 PRINCE EDWARD BLVD ,ON,Central Canada
