Beds,Bath,Sqft,Lot_Size,Type,Price,Address
6,8,7215,ng>1,Single,3300000 CAD,2030 RIDGE MOUNTAIN DRIVE 
5,5,4530,0.21,Residential,7499000 CAD,6152 EAGLE DRIVE 
4,6,4962,.145,Single,3199000 CAD,1451 BISHOP ROAD 
3,3,2862,4.58,Single,4200000 CAD,25917 24 AVENUE 
8,6,6500,.961,Single,6888000 CAD,12929 CRESCENT ROAD 
5,5,3696,.139,Single,4688000 CAD,3815 W 20TH AVENUE 
5,5,2658,3.41,Single,3399999 CAD,2585 216 STREET 
3,4,3428,0.45,Single,2988000 CAD,315 FURRY CREEK DRIVE 
4,2,1568,>156,Single,5125000 CAD,"2636 Highway 23 Highway, N "
6,4,2347,.152,Single,2168000 CAD,4408 WILDWOOD CRESCENT 
5,4,4489,13.2,Single,2350000 CAD,"16824 Gatzke Road, "
5,4,6569,0.54,Single,14000000 CAD,1712 CEDAR CRESCENT 
5,5,4981,ng>1,Single,3590000 CAD,3027 140 STREET 
4,3,2595,0.41,Single,2299000 CAD,4725 WOODSIDE PLACE 
10,6,5930,.919,Single,2499000 CAD,"2465 Brentwood Road, "
4,4,3197,0.22,Residential,2950000 CAD,6144 Eagle Dr 
7,9,7536,0.63,Single,7480000 CAD,181 STEVENS DRIVE 
6,6,4236,.279,Single,4650000 CAD,4710 WILLOW PLACE 
9,6,4302,.182,Single,2588000 CAD,5520 IRVING STREET 5522
4,3,2637,.353,Single,3390000 CAD,4609 BIRCHFEILD PLACE 
4,3,3874,>4.9,Single,3998600 CAD,7714 216 STREET 
5,4,4175,.549,Single,2795000 CAD,1001 GOAT RIDGE DRIVE 
4,4,2413,.376,Single,3490000 CAD,931 ESQUIMALT AVENUE 
5,5,4084,1.17,Single,2548000 CAD,335 ROBINSON ROAD 
4,3,3104,0.14,Single,2980000 CAD,8575 ANGLER'S PLACE 2
5,2,1983,.187,Single,2100000 CAD,27283 29 AVENUE 
6,5,3647,.096,Single,2090000 CAD,16778 18 AVENUE 
