Beds,Bath,Sqft,Lot_Size,Type,Price,Address,Province,Region
2.0,1.0,1221.0,0.24,Residential,82000,101 2nd STREET W ,SK,Prairie Provinces
4.0,2.0,780.0,.121,Residential,72900,720 Cartier STREET ,SK,Prairie Provinces
,1.0,912.0,0.09,Residential,19900,21 Main STREET ,SK,Prairie Provinces
2.0,3.0,1340.0,>0.3,Residential,799000,100 Katepwa ROAD ,SK,Prairie Provinces
2.0,1.0,1004.0,,Residential,74699,7 St. Clara AVENUE ,SK,Prairie Provinces
2.0,1.0,848.0,.161,Residential,90000,806 Herkimer STREET ,SK,Prairie Provinces
2.0,1.0,840.0,>0.1,Residential,56000,208 3rd STREET W ,SK,Prairie Provinces
2.0,2.0,1044.0,.096,Residential,200000,223 1st AVENUE W ,SK,Prairie Provinces
2.0,2.0,948.0,.172,Residential,99000,146 4th STREET ,SK,Prairie Provinces
3.0,1.0,732.0,1.99,Residential,127000,Hall Acreage ,SK,Prairie Provinces
2.0,1.0,892.0,.073,Residential,65900,1108 Garnet STREET ,SK,Prairie Provinces
4.0,3.0,2298.0,4.08,Residential,399900,Skotheim Acreage ,SK,Prairie Provinces
2.0,1.0,722.0,.072,Residential,58000,1013 ROBINSON STREET ,SK,Prairie Provinces
3.0,1.0,960.0,,Residential,99900,303 1st STREET E ,SK,Prairie Provinces
3.0,2.0,1680.0,,Residential,119000,124 Farm AVENUE ,SK,Prairie Provinces
2.0,1.0,865.0,0.11,Residential,64000,455 1st AVENUE E ,SK,Prairie Provinces
3.0,1.0,947.0,0.24,Residential,41000,208 Grey STREET ,SK,Prairie Provinces
1.0,1.0,812.0,.143,Residential,24900,3361 Rutland AVENUE ,SK,Prairie Provinces
3.0,1.0,820.0,0.15,Residential,199000,292 29th STREET ,SK,Prairie Provinces
1.0,1.0,933.0,,Residential,299900,2404 Wapoos PLACE ,SK,Prairie Provinces
3.0,2.0,936.0,.264,Residential,54900,314 Toews STREET ,SK,Prairie Provinces
2.0,2.0,1056.0,.248,Residential,90000,14 2nd STREET E ,SK,Prairie Provinces
3.0,,1360.0,,Residential,69900,435 Alberta STREET ,SK,Prairie Provinces
2.0,1.0,996.0,,Residential,119000,232 2nd STREET ,SK,Prairie Provinces
4.0,3.0,1637.0,2.01,Residential,294900,6117 Holmes DRIVE ,SK,Prairie Provinces
2.0,1.0,556.0,.108,Residential,119000,212 Angus STREET ,SK,Prairie Provinces
2.0,1.0,1222.0,.152,Residential,179000,428 9th AVENUE NW ,SK,Prairie Provinces
3.0,1.0,864.0,0.15,Residential,30000,204 2nd STREET ,SK,Prairie Provinces
3.0,2.0,720.0,.172,Residential,109900,455 Company AVENUE S ,SK,Prairie Provinces
3.0,1.0,1040.0,,Residential,107000,203 Keeler STREET ,SK,Prairie Provinces
3.0,1.0,1320.0,ng>5,Residential,174000,Johnson Acreage ,SK,Prairie Provinces
3.0,2.0,1214.0,0.28,Residential,27900,311 3rd AVENUE E ,SK,Prairie Provinces
1.0,1.0,530.0,.069,Residential,105900,225 U AVENUE S ,SK,Prairie Provinces
1.0,3.0,1600.0,1.09,Residential,327000,1 1st AVENUE N ,SK,Prairie Provinces
4.0,2.0,936.0,.344,Residential,155000,123 4th STREET W ,SK,Prairie Provinces
3.0,1.0,734.0,,Residential,29500,306 Dunning STREET ,SK,Prairie Provinces
3.0,3.0,1170.0,,Residential,325000,13 Ling STREET ,SK,Prairie Provinces
2.0,1.0,1044.0,.183,Single,95000,5620 49 Avenue ,SK,Prairie Provinces
4.0,1.0,1032.0,.321,Residential,89900,509 4th AVENUE ,SK,Prairie Provinces
