Beds,Bath,Sqft,Price,Address,Province,Region
3.0,1.0,1300.0,359900.0,1093 Moncton Avenue ,MB,Prairie Provinces
3.0,2.0,1315.0,547900.0,723 Borebank Street ,MB,Prairie Provinces
3.0,2.0,1050.0,339900.0,858 Southwood Avenue ,MB,Prairie Provinces
4.0,3.0,1345.0,183000.0,517 5th STREET NE ,SK,Prairie Provinces
4.0,1.0,1064.0,155000.0,310 2nd AVENUE SE ,SK,Prairie Provinces
5.0,2.0,1120.0,200000.0,753 Centre STREET ,SK,Prairie Provinces
3.0,3.0,1599.0,200000.0,236 3rd Avenue E ,SK,Prairie Provinces
2.0,2.0,1044.0,200000.0,223 1st AVENUE W ,SK,Prairie Provinces
3.0,1.0,950.0,200000.0,253 Cornwall STREET ,SK,Prairie Provinces
3.0,2.0,1040.0,200000.0,PT SW 23-26-25 W3rd ,SK,Prairie Provinces
2.0,1.0,755.0,200000.0,411 25th STREET W ,SK,Prairie Provinces
5.0,2.0,960.0,200000.0,221 8th STREET W ,SK,Prairie Provinces
3.0,3.0,1197.0,400000.0,3861 Athol STREET ,SK,Prairie Provinces
3.0,2.0,1120.0,400000.0,Lightfoot Farm - 160.8 Acres ,SK,Prairie Provinces
3.0,1.0,816.0,214900.0,4605 4th AVENUE ,SK,Prairie Provinces
1.0,1.0,608.0,400000.0,114 U AVENUE N ,SK,Prairie Provinces
5.0,2.0,1344.0,400000.0,Gilroy Farm ,SK,Prairie Provinces
4.0,3.0,1181.0,400000.0,520 Mackenzie DRIVE ,SK,Prairie Provinces
3.0,3.0,2201.0,400000.0,17 Veterans BOULEVARD ,SK,Prairie Provinces
3.0,2.0,1200.0,200000.0,46515 Range Road 161 ,AB,Prairie Provinces
2.0,1.0,1356264.0,200000.0,57312 RR25 406,AB,Prairie Provinces
4.0,2.0,1240.0,200000.0,11512 103 Avenue ,AB,Prairie Provinces
4.0,2.0,999.0,200000.0,4712 56 Street ,AB,Prairie Provinces
4.0,2.0,973.0,200000.0,5404 58 Street ,AB,Prairie Provinces
2.0,4.0,10285.0,200000.0,48504 Range Road 60 ,AB,Prairie Provinces
3.0,2.0,1208.0,200000.0,177 Main Street ,AB,Prairie Provinces
3.0,1.0,1117734.0,200000.0,11907 94 ST NW ,AB,Prairie Provinces
3.0,4.0,1231.0,200000.0,5016 53 Street ,AB,Prairie Provinces
3.0,2.0,1076938.0,200000.0,"101, 56402 RGE RD 51A 101",AB,Prairie Provinces
3.0,1.0,89987.0,300000.0,11535 ST ALBERT TR NW ,AB,Prairie Provinces
4.0,2.0,1191.0,300000.0,5713-43a street ,AB,Prairie Provinces
3.0,3.0,1143998.0,300000.0,21 UMBACH RD ,AB,Prairie Provinces
3.0,2.0,1551092.0,300000.0,168 RIVER PT NW ,AB,Prairie Provinces
5.0,3.0,1654.0,212000.0,4819 54 Street ,AB,Prairie Provinces
4.0,2.0,1052.0,300000.0,71 Ireland Crescent ,AB,Prairie Provinces
4.0,3.0,1761852.0,300000.0,110 ST 10532,AB,Prairie Provinces
4.0,2.0,2455914.0,300000.0,49 ST 5427,AB,Prairie Provinces
3.0,1.0,1465.0,300000.0,39112 Range Road 130 ,AB,Prairie Provinces
3.0,2.0,1202985.0,300000.0,6 VAUGHN AV ,AB,Prairie Provinces
3.0,3.0,1745.0,300000.0,401 4 Street NE ,AB,Prairie Provinces
4.0,4.0,1543.0,300000.0,4630 53 Avenue ,AB,Prairie Provinces
4.0,4.0,1581.0,300000.0,4524 Wood Crescent ,AB,Prairie Provinces
4.0,3.0,1011.0,300000.0,3409 43 Avenue ,AB,Prairie Provinces
2.0,2.0,868117.0,300000.0,44 AV 4909,AB,Prairie Provinces
3.0,2.0,950.0,300000.0,31 Lawford Avenue ,AB,Prairie Provinces
2.0,2.0,1149.0,300000.0,234080 Township Road 314 ,AB,Prairie Provinces
6.0,2.0,1099004.0,300000.0,9318 108 AV NW ,AB,Prairie Provinces
3.0,1.0,1031191.0,300000.0,53106 Range Road 195 19,AB,Prairie Provinces
5.0,2.0,1055195.0,300000.0,27 KINISKI CR NW ,AB,Prairie Provinces
3.0,2.0,925381.0,300000.0,55 ST 5428,AB,Prairie Provinces
4.0,2.0,1248624.0,300000.0,13456 103 ST NW ,AB,Prairie Provinces
4.0,2.0,1446.0,300000.0,9418 91A Street ,AB,Prairie Provinces
5.0,2.0,1092.0,300000.0,1028 30 Street S ,AB,Prairie Provinces
5.0,2.0,965.0,300000.0,3824 Glacier Avenue S ,AB,Prairie Provinces
4.0,3.0,1182.0,300000.0,5 Rolling Hills Close ,AB,Prairie Provinces
3.0,3.0,1292003.0,300000.0,96 AV 8509,AB,Prairie Provinces
1.0,1.0,1064.0,300000.0,392075c Range Road 8-1 ,AB,Prairie Provinces
4.0,2.0,1284.0,365000.0,9807 100 Street ,AB,Prairie Provinces
5.0,3.0,105561.0,400000.0,1008 Pensdale Crescent SE ,AB,Prairie Provinces
4.0,4.0,1246.0,400000.0,1058 Taradale Drive NE ,AB,Prairie Provinces
3.0,2.0,105229.0,400000.0,5212 Maryvale Drive NE ,AB,Prairie Provinces
5.0,3.0,2343.0,400000.0,479 Ross Glen Drive SE ,AB,Prairie Provinces
1.0,2.0,534.0,400000.0,829 8 Avenue NE ,AB,Prairie Provinces
4.0,2.0,1106.0,400000.0,608 Markerville Road NE ,AB,Prairie Provinces
3.0,3.0,1275.0,400000.0,"394 Copperpond Boulevard SE Calgary, AB  ",AB,Prairie Provinces
3.0,3.0,1228.0,400000.0,62 Hidden Ranch Circle NW ,AB,Prairie Provinces
3.0,2.0,1984666.0,400000.0,57 Southbridge CR ,AB,Prairie Provinces
3.0,2.0,1440438.0,400000.0,11335 55 ST NW ,AB,Prairie Provinces
3.0,3.0,1703.0,400000.0,320 Copperstone Gardens SE ,AB,Prairie Provinces
3.0,2.0,965.0,400000.0,135 Drake Landing Loop ,AB,Prairie Provinces
